Trade Date,Underlying,Product Type,Exchange,Volume
2019/05/21,SPX,I,CBOE,903210
2019/05/22,SPX,I,CBOE,1129678
2019/05/23,SPX,I,CBOE,1475040
2019/05/24,SPX,I,CBOE,1094276
2019/05/28,SPX,I,CBOE,1202719
2019/05/29,SPX,I,CBOE,2027110
2019/05/30,SPX,I,CBOE,1204895
2019/05/31,SPX,I,CBOE,1929272
2019/06/03,SPX,I,CBOE,1524556
2019/06/04,SPX,I,CBOE,1254795
2019/06/05,SPX,I,CBOE,1276123
2019/06/06,SPX,I,CBOE,1115713
2019/06/07,SPX,I,CBOE,1683457
2019/06/10,SPX,I,CBOE,1228196
2019/06/11,SPX,I,CBOE,1056381
2019/06/12,SPX,I,CBOE,1040454
2019/06/13,SPX,I,CBOE,850799
2019/06/14,SPX,I,CBOE,1066760
2019/06/17,SPX,I,CBOE,1034509
2019/06/18,SPX,I,CBOE,1538375
2019/06/19,SPX,I,CBOE,1551578
2019/06/20,SPX,I,CBOE,2151210
2019/06/21,SPX,I,CBOE,1539895
2019/06/24,SPX,I,CBOE,1006574
2019/06/25,SPX,I,CBOE,1379771
2019/06/26,SPX,I,CBOE,1067647
2019/06/27,SPX,I,CBOE,925541
2019/06/28,SPX,I,CBOE,1412557
2019/07/01,SPX,I,CBOE,1495629
2019/07/02,SPX,I,CBOE,1058281
2019/07/03,SPX,I,CBOE,1031323
2019/07/05,SPX,I,CBOE,1378297
2019/07/08,SPX,I,CBOE,1336825
2019/07/09,SPX,I,CBOE,753150
2019/07/10,SPX,I,CBOE,1194265
2019/07/11,SPX,I,CBOE,977591
2019/07/12,SPX,I,CBOE,1242991
2019/07/15,SPX,I,CBOE,1194013
2019/07/16,SPX,I,CBOE,1154007
2019/07/17,SPX,I,CBOE,1266652
2019/07/18,SPX,I,CBOE,1368772
2019/07/19,SPX,I,CBOE,1587886
2019/07/22,SPX,I,CBOE,1024278
2019/07/23,SPX,I,CBOE,803659
2019/07/24,SPX,I,CBOE,1209158
2019/07/25,SPX,I,CBOE,841538
2019/07/26,SPX,I,CBOE,1054584
2019/07/29,SPX,I,CBOE,878880
2019/07/30,SPX,I,CBOE,932111
2019/07/31,SPX,I,CBOE,1290613
2019/08/01,SPX,I,CBOE,1646836
2019/08/02,SPX,I,CBOE,1981325
2019/08/05,SPX,I,CBOE,2608649
2019/08/06,SPX,I,CBOE,1726580
2019/08/07,SPX,I,CBOE,1500141
2019/08/08,SPX,I,CBOE,1287934
2019/08/09,SPX,I,CBOE,1424716
2019/08/12,SPX,I,CBOE,1187774
2019/08/13,SPX,I,CBOE,1295893
2019/08/14,SPX,I,CBOE,2160537
2019/08/15,SPX,I,CBOE,1492053
2019/08/16,SPX,I,CBOE,1690527
2019/08/19,SPX,I,CBOE,1259932
2019/08/20,SPX,I,CBOE,871575
2019/08/21,SPX,I,CBOE,1289509
2019/08/22,SPX,I,CBOE,896428
2019/08/23,SPX,I,CBOE,1935602
2019/08/26,SPX,I,CBOE,1328843
2019/08/27,SPX,I,CBOE,1067573
2019/08/28,SPX,I,CBOE,1311382
2019/08/29,SPX,I,CBOE,1207405
2019/08/30,SPX,I,CBOE,1574099
2019/09/03,SPX,I,CBOE,1193796
2019/09/04,SPX,I,CBOE,1256784
2019/09/05,SPX,I,CBOE,1512084
2019/09/06,SPX,I,CBOE,1382765
2019/09/09,SPX,I,CBOE,1314627
2019/09/10,SPX,I,CBOE,1020916
2019/09/11,SPX,I,CBOE,1229483
2019/09/12,SPX,I,CBOE,1428434
2019/09/13,SPX,I,CBOE,1380293
2019/09/16,SPX,I,CBOE,1209834
2019/09/17,SPX,I,CBOE,1069458
2019/09/18,SPX,I,CBOE,1798682
2019/09/19,SPX,I,CBOE,1555601
2019/09/20,SPX,I,CBOE,1590547
2019/09/23,SPX,I,CBOE,1130127
2019/09/24,SPX,I,CBOE,1517460
2019/09/25,SPX,I,CBOE,1314164
2019/09/26,SPX,I,CBOE,938938
2019/09/27,SPX,I,CBOE,1845645
2019/09/30,SPX,I,CBOE,1230528
2019/10/01,SPX,I,CBOE,1219135
2019/10/02,SPX,I,CBOE,2268911
2019/10/03,SPX,I,CBOE,1548854
2019/10/04,SPX,I,CBOE,1454485
2019/10/07,SPX,I,CBOE,1111105
2019/10/08,SPX,I,CBOE,1198935
2019/10/09,SPX,I,CBOE,1081885
2019/10/10,SPX,I,CBOE,1247506
2019/10/11,SPX,I,CBOE,1740835
2019/10/14,SPX,I,CBOE,1168691
2019/10/15,SPX,I,CBOE,1395234
2019/10/16,SPX,I,CBOE,1565278
2019/10/17,SPX,I,CBOE,1211002
2019/10/18,SPX,I,CBOE,1438673
2019/10/21,SPX,I,CBOE,965133
2019/10/22,SPX,I,CBOE,827746
2019/10/23,SPX,I,CBOE,937595
2019/10/24,SPX,I,CBOE,809116
2019/10/25,SPX,I,CBOE,1146293
2019/10/28,SPX,I,CBOE,1274521
2019/10/29,SPX,I,CBOE,978508
2019/10/30,SPX,I,CBOE,1159561
2019/10/31,SPX,I,CBOE,1534990
2019/11/01,SPX,I,CBOE,1427494
2019/11/04,SPX,I,CBOE,1264613
2019/11/05,SPX,I,CBOE,890924
2019/11/06,SPX,I,CBOE,909124
2019/11/07,SPX,I,CBOE,1147593
2019/11/08,SPX,I,CBOE,1057437
2019/11/11,SPX,I,CBOE,915165
2019/11/12,SPX,I,CBOE,989489
2019/11/13,SPX,I,CBOE,1226101
2019/11/14,SPX,I,CBOE,1149675
2019/11/15,SPX,I,CBOE,1494013
2019/11/18,SPX,I,CBOE,1101313
2019/11/19,SPX,I,CBOE,877794
2019/11/20,SPX,I,CBOE,1472213
2019/11/21,SPX,I,CBOE,924841
2019/11/22,SPX,I,CBOE,1083221
2019/11/25,SPX,I,CBOE,1144448
2019/11/26,SPX,I,CBOE,903052
2019/11/27,SPX,I,CBOE,1416099
2019/11/29,SPX,I,CBOE,855376
2019/12/02,SPX,I,CBOE,1604982
2019/12/03,SPX,I,CBOE,1387649
2019/12/04,SPX,I,CBOE,1168337
2019/12/05,SPX,I,CBOE,725786
2019/12/06,SPX,I,CBOE,1465933
2019/12/09,SPX,I,CBOE,1151923
2019/12/10,SPX,I,CBOE,963563
2019/12/11,SPX,I,CBOE,1024104
2019/12/12,SPX,I,CBOE,1424371
2019/12/13,SPX,I,CBOE,1845066
2019/12/16,SPX,I,CBOE,1830937
2019/12/17,SPX,I,CBOE,1126811
2019/12/18,SPX,I,CBOE,1252603
2019/12/19,SPX,I,CBOE,1318189
2019/12/20,SPX,I,CBOE,1781766
2019/12/23,SPX,I,CBOE,1055240
2019/12/24,SPX,I,CBOE,449503
2019/12/26,SPX,I,CBOE,693793
2019/12/27,SPX,I,CBOE,1222065
2019/12/30,SPX,I,CBOE,1220065
2019/12/31,SPX,I,CBOE,1409904
2020/01/02,SPX,I,CBOE,1106409
2020/01/03,SPX,I,CBOE,1510535
2020/01/06,SPX,I,CBOE,1283496
2020/01/07,SPX,I,CBOE,985736
2020/01/08,SPX,I,CBOE,1513507
2020/01/09,SPX,I,CBOE,1290156
2020/01/10,SPX,I,CBOE,1512322
2020/01/13,SPX,I,CBOE,1407264
2020/01/14,SPX,I,CBOE,1225993
2020/01/15,SPX,I,CBOE,1458100
2020/01/16,SPX,I,CBOE,1502310
2020/01/17,SPX,I,CBOE,1611597
2020/01/21,SPX,I,CBOE,1135012
2020/01/22,SPX,I,CBOE,1416323
2020/01/23,SPX,I,CBOE,1071675
2020/01/24,SPX,I,CBOE,1834561
2020/01/27,SPX,I,CBOE,1760260
2020/01/28,SPX,I,CBOE,1069114
2020/01/29,SPX,I,CBOE,1188194
2020/01/30,SPX,I,CBOE,1197739
2020/01/31,SPX,I,CBOE,1952245
2020/02/03,SPX,I,CBOE,1243207
2020/02/04,SPX,I,CBOE,1365599
2020/02/05,SPX,I,CBOE,1405348
2020/02/06,SPX,I,CBOE,1176412
2020/02/07,SPX,I,CBOE,1412458
2020/02/10,SPX,I,CBOE,1207827
2020/02/11,SPX,I,CBOE,1466025
2020/02/12,SPX,I,CBOE,1369570
2020/02/13,SPX,I,CBOE,1176392
2020/02/14,SPX,I,CBOE,1325018
2020/02/18,SPX,I,CBOE,1631462
2020/02/19,SPX,I,CBOE,1666383
2020/02/20,SPX,I,CBOE,1634614
2020/02/21,SPX,I,CBOE,1782449
2020/02/24,SPX,I,CBOE,2761070
2020/02/25,SPX,I,CBOE,2382994
2020/02/26,SPX,I,CBOE,2538884
2020/02/27,SPX,I,CBOE,2833002
2020/02/28,SPX,I,CBOE,3594437
2020/03/02,SPX,I,CBOE,2289135
2020/03/03,SPX,I,CBOE,1582850
2020/03/04,SPX,I,CBOE,2085874
2020/03/05,SPX,I,CBOE,1511953
2020/03/06,SPX,I,CBOE,2446350
2020/03/09,SPX,I,CBOE,2349556
2020/03/10,SPX,I,CBOE,2084985
2020/03/11,SPX,I,CBOE,2173220
2020/03/12,SPX,I,CBOE,3043565
2020/03/13,SPX,I,CBOE,3212605
2020/03/16,SPX,I,CBOE,1905334
2020/03/17,SPX,I,CBOE,1978088
2020/03/18,SPX,I,CBOE,2516199
2020/03/19,SPX,I,CBOE,1870309
2020/03/20,SPX,I,CBOE,1743467
2020/03/23,SPX,I,CBOE,1599108
2020/03/24,SPX,I,CBOE,1531024
2020/03/25,SPX,I,CBOE,1756980
2020/03/26,SPX,I,CBOE,1408481
2020/03/27,SPX,I,CBOE,1434371
2020/03/30,SPX,I,CBOE,1311627
2020/03/31,SPX,I,CBOE,1586035
2020/04/01,SPX,I,CBOE,1448588
2020/04/02,SPX,I,CBOE,1146722
2020/04/03,SPX,I,CBOE,1388454
2020/04/06,SPX,I,CBOE,1436783
2020/04/07,SPX,I,CBOE,1327009
2020/04/08,SPX,I,CBOE,1277747
2020/04/09,SPX,I,CBOE,1425991
2020/04/13,SPX,I,CBOE,1020637
2020/04/14,SPX,I,CBOE,1262028
2020/04/15,SPX,I,CBOE,1355906
2020/04/16,SPX,I,CBOE,1062073
2020/04/17,SPX,I,CBOE,1266141
2020/04/20,SPX,I,CBOE,1076630
2020/04/21,SPX,I,CBOE,887723
2020/04/22,SPX,I,CBOE,857801
2020/04/23,SPX,I,CBOE,845101
2020/04/24,SPX,I,CBOE,1126153
2020/04/27,SPX,I,CBOE,1083875
2020/04/28,SPX,I,CBOE,833758
2020/04/29,SPX,I,CBOE,1277455
2020/04/30,SPX,I,CBOE,1118639
2020/05/01,SPX,I,CBOE,1357973
2020/05/04,SPX,I,CBOE,977433
2020/05/05,SPX,I,CBOE,859837
2020/05/06,SPX,I,CBOE,911180
2020/05/07,SPX,I,CBOE,834903
2020/05/08,SPX,I,CBOE,1098352
2020/05/11,SPX,I,CBOE,1128951
2020/05/12,SPX,I,CBOE,977368
2020/05/13,SPX,I,CBOE,1649254
2020/05/14,SPX,I,CBOE,1212465
2020/05/15,SPX,I,CBOE,1127602
2020/05/18,SPX,I,CBOE,1213466
2020/05/19,SPX,I,CBOE,797700
2020/05/20,SPX,I,CBOE,1051813
2020/05/21,SPX,I,CBOE,702781
2020/05/22,SPX,I,CBOE,972858
2020/05/26,SPX,I,CBOE,1203259
2020/05/27,SPX,I,CBOE,1258974
2020/05/28,SPX,I,CBOE,1163402
2020/05/29,SPX,I,CBOE,1248127
2020/06/01,SPX,I,CBOE,916650
2020/06/02,SPX,I,CBOE,887477
2020/06/03,SPX,I,CBOE,1564498
2020/06/04,SPX,I,CBOE,890220
2020/06/05,SPX,I,CBOE,1905712
2020/06/08,SPX,I,CBOE,1265543
2020/06/09,SPX,I,CBOE,924720
2020/06/10,SPX,I,CBOE,1127872
2020/06/11,SPX,I,CBOE,1729308
2020/06/12,SPX,I,CBOE,1714930
2020/06/15,SPX,I,CBOE,1382628
2020/06/16,SPX,I,CBOE,1080960
2020/06/17,SPX,I,CBOE,1119489
2020/06/18,SPX,I,CBOE,993691
2020/06/19,SPX,I,CBOE,1430437
2020/06/22,SPX,I,CBOE,968440
2020/06/23,SPX,I,CBOE,731581
2020/06/24,SPX,I,CBOE,1344527
2020/06/25,SPX,I,CBOE,780887
2020/06/26,SPX,I,CBOE,1436035
2020/06/29,SPX,I,CBOE,1057757
2020/06/30,SPX,I,CBOE,1492996
2020/07/01,SPX,I,CBOE,1059219
2020/07/02,SPX,I,CBOE,1294340
2020/07/06,SPX,I,CBOE,915792
2020/07/07,SPX,I,CBOE,698605
2020/07/08,SPX,I,CBOE,967466
2020/07/09,SPX,I,CBOE,725111
2020/07/10,SPX,I,CBOE,1052258
2020/07/13,SPX,I,CBOE,1452339
2020/07/14,SPX,I,CBOE,823962
2020/07/15,SPX,I,CBOE,1190113
2020/07/16,SPX,I,CBOE,828912
2020/07/17,SPX,I,CBOE,974113
2020/07/20,SPX,I,CBOE,949870
2020/07/21,SPX,I,CBOE,806143
2020/07/22,SPX,I,CBOE,990070
2020/07/23,SPX,I,CBOE,809810
2020/07/24,SPX,I,CBOE,1056790
2020/07/27,SPX,I,CBOE,769215
2020/07/28,SPX,I,CBOE,575010
2020/07/29,SPX,I,CBOE,840061
2020/07/30,SPX,I,CBOE,717868
2020/07/31,SPX,I,CBOE,1192497
2020/08/03,SPX,I,CBOE,1064403
2020/08/04,SPX,I,CBOE,756481
2020/08/05,SPX,I,CBOE,962465
2020/08/06,SPX,I,CBOE,807287
2020/08/07,SPX,I,CBOE,1065907
2020/08/10,SPX,I,CBOE,938975
2020/08/11,SPX,I,CBOE,804018
2020/08/12,SPX,I,CBOE,1045214
2020/08/13,SPX,I,CBOE,730387
2020/08/14,SPX,I,CBOE,1004450
2020/08/17,SPX,I,CBOE,759105
2020/08/18,SPX,I,CBOE,731352
2020/08/19,SPX,I,CBOE,1153039
2020/08/20,SPX,I,CBOE,930152
2020/08/21,SPX,I,CBOE,1026406
2020/08/24,SPX,I,CBOE,1049791
2020/08/25,SPX,I,CBOE,794127
2020/08/26,SPX,I,CBOE,1434784
2020/08/27,SPX,I,CBOE,1102419
2020/08/28,SPX,I,CBOE,1191916
2020/08/31,SPX,I,CBOE,1169475
2020/09/01,SPX,I,CBOE,782497
2020/09/02,SPX,I,CBOE,1657133
2020/09/03,SPX,I,CBOE,1367147
2020/09/04,SPX,I,CBOE,1734739
2020/09/08,SPX,I,CBOE,1200334
2020/09/09,SPX,I,CBOE,1186926
2020/09/10,SPX,I,CBOE,1050972
2020/09/11,SPX,I,CBOE,1363624
2020/09/14,SPX,I,CBOE,1111770
2020/09/15,SPX,I,CBOE,834434
2020/09/16,SPX,I,CBOE,1102472
2020/09/17,SPX,I,CBOE,1225004
2020/09/18,SPX,I,CBOE,1345753
2020/09/21,SPX,I,CBOE,1350398
2020/09/22,SPX,I,CBOE,889832
2020/09/23,SPX,I,CBOE,1252740
2020/09/24,SPX,I,CBOE,963222
2020/09/25,SPX,I,CBOE,1260176
2020/09/28,SPX,I,CBOE,988202
2020/09/29,SPX,I,CBOE,647019
2020/09/30,SPX,I,CBOE,1397219
2020/10/01,SPX,I,CBOE,786989
2020/10/02,SPX,I,CBOE,1058187
2020/10/05,SPX,I,CBOE,918565
2020/10/06,SPX,I,CBOE,870237
2020/10/07,SPX,I,CBOE,954862
2020/10/08,SPX,I,CBOE,790275
2020/10/09,SPX,I,CBOE,1210390
2020/10/12,SPX,I,CBOE,1335353
2020/10/13,SPX,I,CBOE,866935
2020/10/14,SPX,I,CBOE,1023889
2020/10/15,SPX,I,CBOE,1019624
2020/10/16,SPX,I,CBOE,1088592
2020/10/19,SPX,I,CBOE,1206759
2020/10/20,SPX,I,CBOE,658462
2020/10/21,SPX,I,CBOE,946291
2020/10/22,SPX,I,CBOE,734503
2020/10/23,SPX,I,CBOE,977431
2020/10/26,SPX,I,CBOE,1351809
2020/10/27,SPX,I,CBOE,770387
2020/10/28,SPX,I,CBOE,1717025
2020/10/29,SPX,I,CBOE,987655
2020/10/30,SPX,I,CBOE,1578750
2020/11/02,SPX,I,CBOE,1082474
2020/11/03,SPX,I,CBOE,889114
2020/11/04,SPX,I,CBOE,1328844
2020/11/05,SPX,I,CBOE,1165203
2020/11/06,SPX,I,CBOE,1231592
2020/11/09,SPX,I,CBOE,1578479
2020/11/10,SPX,I,CBOE,901009
2020/11/11,SPX,I,CBOE,962237
2020/11/12,SPX,I,CBOE,881732
2020/11/13,SPX,I,CBOE,1150953
2020/11/16,SPX,I,CBOE,1112660
2020/11/17,SPX,I,CBOE,816929
2020/11/18,SPX,I,CBOE,1214814
2020/11/19,SPX,I,CBOE,957616
2020/11/20,SPX,I,CBOE,1074393
2020/11/23,SPX,I,CBOE,1017373
2020/11/24,SPX,I,CBOE,1009269
2020/11/25,SPX,I,CBOE,863674
2020/11/27,SPX,I,CBOE,673445
2020/11/30,SPX,I,CBOE,1168431
2020/12/01,SPX,I,CBOE,908435
2020/12/02,SPX,I,CBOE,1000886
2020/12/03,SPX,I,CBOE,765057
2020/12/04,SPX,I,CBOE,1135588
2020/12/07,SPX,I,CBOE,1000884
2020/12/08,SPX,I,CBOE,906731
2020/12/09,SPX,I,CBOE,1399703
2020/12/10,SPX,I,CBOE,849456
2020/12/11,SPX,I,CBOE,1531667
2020/12/14,SPX,I,CBOE,1439251
2020/12/15,SPX,I,CBOE,1046135
2020/12/16,SPX,I,CBOE,1201601
2020/12/17,SPX,I,CBOE,1059756
2020/12/18,SPX,I,CBOE,1346333
2020/12/21,SPX,I,CBOE,1378753
2020/12/22,SPX,I,CBOE,720464
2020/12/23,SPX,I,CBOE,918567
2020/12/24,SPX,I,CBOE,651934
2020/12/28,SPX,I,CBOE,988750
2020/12/29,SPX,I,CBOE,858657
2020/12/30,SPX,I,CBOE,923586
2020/12/31,SPX,I,CBOE,1614822
2021/01/04,SPX,I,CBOE,1528320
2021/01/05,SPX,I,CBOE,831214
2021/01/06,SPX,I,CBOE,1483014
2021/01/07,SPX,I,CBOE,1066347
2021/01/08,SPX,I,CBOE,1369681
2021/01/11,SPX,I,CBOE,1151253
2021/01/12,SPX,I,CBOE,901070
2021/01/13,SPX,I,CBOE,1281136
2021/01/14,SPX,I,CBOE,1188535
2021/01/15,SPX,I,CBOE,1548832
2021/01/19,SPX,I,CBOE,1113233
2021/01/20,SPX,I,CBOE,1496812
2021/01/21,SPX,I,CBOE,908362
2021/01/22,SPX,I,CBOE,1015906
2021/01/25,SPX,I,CBOE,1361730
2021/01/26,SPX,I,CBOE,800391
2021/01/27,SPX,I,CBOE,1570398
2021/01/28,SPX,I,CBOE,1145430
2021/01/29,SPX,I,CBOE,1692073
2021/02/01,SPX,I,CBOE,1317460
2021/02/02,SPX,I,CBOE,1124185
2021/02/03,SPX,I,CBOE,1125913
2021/02/04,SPX,I,CBOE,883872
2021/02/05,SPX,I,CBOE,1359296
2021/02/08,SPX,I,CBOE,1112080
2021/02/09,SPX,I,CBOE,901034
2021/02/10,SPX,I,CBOE,1206509
2021/02/11,SPX,I,CBOE,906437
2021/02/12,SPX,I,CBOE,1233246
2021/02/16,SPX,I,CBOE,1295953
2021/02/17,SPX,I,CBOE,1344735
2021/02/18,SPX,I,CBOE,1244499
2021/02/19,SPX,I,CBOE,1454761
2021/02/22,SPX,I,CBOE,1156860
2021/02/23,SPX,I,CBOE,1098466
2021/02/24,SPX,I,CBOE,1296841
2021/02/25,SPX,I,CBOE,1296246
2021/02/26,SPX,I,CBOE,1730897
2021/03/01,SPX,I,CBOE,1361132
2021/03/02,SPX,I,CBOE,867584
2021/03/03,SPX,I,CBOE,1165317
2021/03/04,SPX,I,CBOE,1444260
2021/03/05,SPX,I,CBOE,1706885
2021/03/08,SPX,I,CBOE,1324586
2021/03/09,SPX,I,CBOE,1010344
2021/03/10,SPX,I,CBOE,1078502
2021/03/11,SPX,I,CBOE,1183063
2021/03/12,SPX,I,CBOE,1167034
2021/03/15,SPX,I,CBOE,1324424
2021/03/16,SPX,I,CBOE,1061116
2021/03/17,SPX,I,CBOE,1257802
2021/03/18,SPX,I,CBOE,1060308
2021/03/19,SPX,I,CBOE,1359122
2021/03/22,SPX,I,CBOE,1141013
2021/03/23,SPX,I,CBOE,927621
2021/03/24,SPX,I,CBOE,1149682
2021/03/25,SPX,I,CBOE,1073619
2021/03/26,SPX,I,CBOE,1544712
2021/03/29,SPX,I,CBOE,1299562
2021/03/30,SPX,I,CBOE,811276
2021/03/31,SPX,I,CBOE,1487341
2021/04/01,SPX,I,CBOE,1365998
2021/04/05,SPX,I,CBOE,1591101
2021/04/06,SPX,I,CBOE,921952
2021/04/07,SPX,I,CBOE,1142408
2021/04/08,SPX,I,CBOE,964660
2021/04/09,SPX,I,CBOE,1456663
2021/04/12,SPX,I,CBOE,1240161
2021/04/13,SPX,I,CBOE,925051
2021/04/14,SPX,I,CBOE,1347713
2021/04/15,SPX,I,CBOE,1233555
2021/04/16,SPX,I,CBOE,1359704
2021/04/19,SPX,I,CBOE,1265701
2021/04/20,SPX,I,CBOE,1005581
2021/04/21,SPX,I,CBOE,1153619
2021/04/22,SPX,I,CBOE,1083418
2021/04/23,SPX,I,CBOE,1355224
2021/04/26,SPX,I,CBOE,1013736
2021/04/27,SPX,I,CBOE,616520
2021/04/28,SPX,I,CBOE,1058626
2021/04/29,SPX,I,CBOE,1082263
2021/04/30,SPX,I,CBOE,1393005
2021/05/03,SPX,I,CBOE,1187813
2021/05/04,SPX,I,CBOE,1300490
2021/05/05,SPX,I,CBOE,1249537
2021/05/06,SPX,I,CBOE,1014425
2021/05/07,SPX,I,CBOE,1742465
2021/05/10,SPX,I,CBOE,1486727
2021/05/11,SPX,I,CBOE,1364593
2021/05/12,SPX,I,CBOE,1839402
2021/05/13,SPX,I,CBOE,1285537
2021/05/14,SPX,I,CBOE,1692814
2021/05/17,SPX,I,CBOE,1274219
2021/05/18,SPX,I,CBOE,1078086
2021/05/19,SPX,I,CBOE,1733248
2021/05/20,SPX,I,CBOE,1275143
2021/05/21,SPX,I,CBOE,1429443
2021/05/24,SPX,I,CBOE,1332469
2021/05/25,SPX,I,CBOE,985957
2021/05/26,SPX,I,CBOE,1047242
2021/05/27,SPX,I,CBOE,877578
2021/05/28,SPX,I,CBOE,1274440
2021/06/01,SPX,I,CBOE,1275466
2021/06/02,SPX,I,CBOE,1080290
2021/06/03,SPX,I,CBOE,870505
2021/06/04,SPX,I,CBOE,1393008
2021/06/07,SPX,I,CBOE,1022654
2021/06/08,SPX,I,CBOE,985694
2021/06/09,SPX,I,CBOE,1086663
2021/06/10,SPX,I,CBOE,1205043
2021/06/11,SPX,I,CBOE,1497083
2021/06/14,SPX,I,CBOE,1407267
2021/06/15,SPX,I,CBOE,886432
2021/06/16,SPX,I,CBOE,1669553
2021/06/17,SPX,I,CBOE,1537307
2021/06/18,SPX,I,CBOE,2015087
2021/06/21,SPX,I,CBOE,1693191
2021/06/22,SPX,I,CBOE,1152590
2021/06/23,SPX,I,CBOE,1217717
2021/06/24,SPX,I,CBOE,995191
2021/06/25,SPX,I,CBOE,1393077
2021/06/28,SPX,I,CBOE,1215824
2021/06/29,SPX,I,CBOE,912675
2021/06/30,SPX,I,CBOE,1591473
2021/07/01,SPX,I,CBOE,1136802
2021/07/02,SPX,I,CBOE,1671132
2021/07/06,SPX,I,CBOE,1646997
2021/07/07,SPX,I,CBOE,1361510
2021/07/08,SPX,I,CBOE,1260626
2021/07/09,SPX,I,CBOE,1570643
2021/07/12,SPX,I,CBOE,1434088
2021/07/13,SPX,I,CBOE,1152022
2021/07/14,SPX,I,CBOE,1537736
2021/07/15,SPX,I,CBOE,1253949
2021/07/16,SPX,I,CBOE,1703861
2021/07/19,SPX,I,CBOE,2169961
2021/07/20,SPX,I,CBOE,1115495
2021/07/21,SPX,I,CBOE,1351989
2021/07/22,SPX,I,CBOE,825208
2021/07/23,SPX,I,CBOE,1737479
2021/07/26,SPX,I,CBOE,1225025
2021/07/27,SPX,I,CBOE,894559
2021/07/28,SPX,I,CBOE,1115109
2021/07/29,SPX,I,CBOE,906512
2021/07/30,SPX,I,CBOE,1437964
2021/08/02,SPX,I,CBOE,1368297
2021/08/03,SPX,I,CBOE,916385
2021/08/04,SPX,I,CBOE,1068095
2021/08/05,SPX,I,CBOE,844745
2021/08/06,SPX,I,CBOE,1418965
2021/08/09,SPX,I,CBOE,1220547
2021/08/10,SPX,I,CBOE,839990
2021/08/11,SPX,I,CBOE,1339203
2021/08/12,SPX,I,CBOE,1012164
2021/08/13,SPX,I,CBOE,1369746
2021/08/16,SPX,I,CBOE,1632441
2021/08/17,SPX,I,CBOE,1390381
2021/08/18,SPX,I,CBOE,1718936
2021/08/19,SPX,I,CBOE,1625251
2021/08/20,SPX,I,CBOE,1602568
2021/08/23,SPX,I,CBOE,1578001
2021/08/24,SPX,I,CBOE,851453
2021/08/25,SPX,I,CBOE,1208985
2021/08/26,SPX,I,CBOE,1021848
2021/08/27,SPX,I,CBOE,1512561
2021/08/30,SPX,I,CBOE,1509677
2021/08/31,SPX,I,CBOE,1127149
2021/09/01,SPX,I,CBOE,1237933
2021/09/02,SPX,I,CBOE,901321
2021/09/03,SPX,I,CBOE,1476971
2021/09/07,SPX,I,CBOE,1566709
2021/09/08,SPX,I,CBOE,1575243
2021/09/09,SPX,I,CBOE,1083609
2021/09/10,SPX,I,CBOE,2196490
2021/09/13,SPX,I,CBOE,2045803
2021/09/14,SPX,I,CBOE,1391548
2021/09/15,SPX,I,CBOE,1999706
2021/09/16,SPX,I,CBOE,1433176
2021/09/17,SPX,I,CBOE,1984356
2021/09/20,SPX,I,CBOE,2617269
2021/09/21,SPX,I,CBOE,1315403
2021/09/22,SPX,I,CBOE,1636082
2021/09/23,SPX,I,CBOE,1510852
2021/09/24,SPX,I,CBOE,1547646
2021/09/27,SPX,I,CBOE,1510940
2021/09/28,SPX,I,CBOE,1820052
2021/09/29,SPX,I,CBOE,1640791
2021/09/30,SPX,I,CBOE,2437827
2021/10/01,SPX,I,CBOE,2277420
2021/10/04,SPX,I,CBOE,1876180
2021/10/05,SPX,I,CBOE,1375728
2021/10/06,SPX,I,CBOE,2026376
2021/10/07,SPX,I,CBOE,1411130
2021/10/08,SPX,I,CBOE,1555459
2021/10/11,SPX,I,CBOE,1565721
2021/10/12,SPX,I,CBOE,1042810
2021/10/13,SPX,I,CBOE,1573546
2021/10/14,SPX,I,CBOE,1652033
2021/10/15,SPX,I,CBOE,1793111
2021/10/18,SPX,I,CBOE,1660715
2021/10/19,SPX,I,CBOE,1269879
2021/10/20,SPX,I,CBOE,1588101
2021/10/21,SPX,I,CBOE,982918
2021/10/22,SPX,I,CBOE,1698070
2021/10/25,SPX,I,CBOE,1326137
2021/10/26,SPX,I,CBOE,1447613
2021/10/27,SPX,I,CBOE,1571032
2021/10/28,SPX,I,CBOE,973331
2021/10/29,SPX,I,CBOE,1707933
2021/11/01,SPX,I,CBOE,1460816
2021/11/02,SPX,I,CBOE,1118159
2021/11/03,SPX,I,CBOE,1490567
2021/11/04,SPX,I,CBOE,1660654
2021/11/05,SPX,I,CBOE,2339817
2021/11/08,SPX,I,CBOE,1304505
2021/11/09,SPX,I,CBOE,1170325
2021/11/10,SPX,I,CBOE,1847516
2021/11/11,SPX,I,CBOE,971770
2021/11/12,SPX,I,CBOE,1894642
2021/11/15,SPX,I,CBOE,1635241
2021/11/16,SPX,I,CBOE,1254400
2021/11/17,SPX,I,CBOE,1437199
2021/11/18,SPX,I,CBOE,1391612
2021/11/19,SPX,I,CBOE,1722693
2021/11/22,SPX,I,CBOE,2054790
2021/11/23,SPX,I,CBOE,1387982
2021/11/24,SPX,I,CBOE,1571607
2021/11/26,SPX,I,CBOE,1683724
2021/11/29,SPX,I,CBOE,1774974
2021/11/30,SPX,I,CBOE,1794016
2021/12/01,SPX,I,CBOE,2260827
2021/12/02,SPX,I,CBOE,1452264
