QUOTE_READTIME,VIX
2017-08-31 14:30:00,10.55
2017-08-31 15:00:00,10.37
2017-08-31 15:30:00,10.44
2017-08-31 16:00:00,10.6
2017-09-01 09:30:00,10.1
2017-09-01 10:00:00,10.31
2017-09-01 10:30:00,10.2
2017-09-01 11:00:00,10.09
2017-09-01 11:30:00,10.15
2017-09-01 12:00:00,10.06
2017-09-01 12:30:00,10.11
2017-09-01 13:00:00,10.03
2017-09-01 13:30:00,10.08
2017-09-01 14:00:00,10.15
2017-09-01 14:30:00,10.14
2017-09-01 15:00:00,10.13
2017-09-01 15:30:00,10.05
2017-09-01 16:00:00,10.19
2017-09-05 09:30:00,11.79
2017-09-05 10:00:00,11.55
2017-09-05 10:30:00,11.73
2017-09-05 11:00:00,12.09
2017-09-05 11:30:00,12.43
2017-09-05 12:00:00,12.41
2017-09-05 12:30:00,13.18
2017-09-05 13:00:00,13.42
2017-09-05 13:30:00,13.49
2017-09-05 14:00:00,13.19
2017-09-05 14:30:00,12.86
2017-09-05 15:00:00,13.22
2017-09-05 15:30:00,12.91
2017-09-05 16:00:00,12.63
2017-09-06 09:30:00,11.88
2017-09-06 10:00:00,11.88
2017-09-06 10:30:00,12.23
2017-09-06 11:00:00,12.38
2017-09-06 11:30:00,12.21
2017-09-06 12:00:00,12.01
2017-09-06 12:30:00,11.85
2017-09-06 13:00:00,11.82
2017-09-06 13:30:00,11.64
2017-09-06 14:00:00,11.77
2017-09-06 14:30:00,11.55
2017-09-06 15:00:00,11.61
2017-09-06 15:30:00,11.41
2017-09-06 16:00:00,11.61
2017-09-07 09:30:00,11.51
2017-09-07 10:00:00,11.63
2017-09-07 10:30:00,11.99
2017-09-07 11:00:00,11.47
2017-09-07 11:30:00,11.81
2017-09-07 12:00:00,11.89
2017-09-07 12:30:00,11.91
2017-09-07 13:00:00,11.75
2017-09-07 13:30:00,11.65
2017-09-07 14:00:00,11.52
2017-09-07 14:30:00,11.46
2017-09-07 15:00:00,11.61
2017-09-07 15:30:00,11.78
2017-09-07 16:00:00,11.64
2017-09-08 09:30:00,12.07
2017-09-08 10:00:00,12.13
2017-09-08 10:30:00,12.02
2017-09-08 11:00:00,12.11
2017-09-08 11:30:00,11.95
2017-09-08 12:00:00,12.27
2017-09-08 12:30:00,12.33
2017-09-08 13:00:00,12.27
2017-09-08 13:30:00,12.42
2017-09-08 14:00:00,12.52
2017-09-08 14:30:00,12.39
2017-09-08 15:00:00,12.15
2017-09-08 15:30:00,12.46
2017-09-08 16:00:00,12.34
2017-09-11 09:30:00,11.07
2017-09-11 10:00:00,10.91
2017-09-11 10:30:00,10.83
2017-09-11 11:00:00,10.96
2017-09-11 11:30:00,10.83
2017-09-11 12:00:00,10.78
2017-09-11 12:30:00,10.63
2017-09-11 13:00:00,10.82
2017-09-11 13:30:00,10.83
2017-09-11 14:00:00,10.79
2017-09-11 14:30:00,10.81
2017-09-11 15:00:00,10.82
2017-09-11 15:30:00,10.74
2017-09-11 16:00:00,10.78
2017-09-12 09:30:00,10.57
2017-09-12 10:00:00,10.46
2017-09-12 10:30:00,10.62
2017-09-12 11:00:00,10.84
2017-09-12 11:30:00,10.79
2017-09-12 12:00:00,10.72
2017-09-12 12:30:00,10.79
2017-09-12 13:00:00,10.77
2017-09-12 13:30:00,10.8
2017-09-12 14:00:00,10.95
2017-09-12 14:30:00,10.84
2017-09-12 15:00:00,10.74
2017-09-12 15:30:00,10.81
2017-09-12 16:00:00,10.57
2017-09-13 09:30:00,10.75
2017-09-13 10:00:00,10.69
2017-09-13 10:30:00,10.64
2017-09-13 11:00:00,10.51
2017-09-13 11:30:00,10.56
2017-09-13 12:00:00,10.65
2017-09-13 12:30:00,10.59
2017-09-13 13:00:00,10.5
2017-09-13 13:30:00,10.45
2017-09-13 14:00:00,10.54
2017-09-13 14:30:00,10.63
2017-09-13 15:00:00,10.5
2017-09-13 15:30:00,10.43
2017-09-13 16:00:00,10.4
2017-09-14 09:30:00,10.86
2017-09-14 10:00:00,10.45
2017-09-14 10:30:00,10.41
2017-09-14 11:00:00,10.36
2017-09-14 11:30:00,10.37
2017-09-14 12:00:00,10.47
2017-09-14 12:30:00,10.58
2017-09-14 13:00:00,10.38
2017-09-14 13:30:00,10.44
2017-09-14 14:00:00,10.47
2017-09-14 14:30:00,10.44
2017-09-14 15:00:00,10.41
2017-09-14 15:30:00,10.51
2017-09-14 16:00:00,10.47
2017-09-15 09:30:00,10.67
2017-09-15 10:00:00,10.38
2017-09-15 10:30:00,10.29
2017-09-15 11:00:00,10.04
2017-09-15 11:30:00,10.11
2017-09-15 12:00:00,10.06
2017-09-15 12:30:00,10.03
2017-09-15 13:00:00,10.19
2017-09-15 13:30:00,10.31
2017-09-15 14:00:00,10.25
2017-09-15 14:30:00,10.23
2017-09-15 15:00:00,10.23
2017-09-15 15:30:00,10.14
2017-09-15 16:00:00,10.05
2017-09-18 09:30:00,10.21
2017-09-18 10:00:00,10.13
2017-09-18 10:30:00,10.21
2017-09-18 11:00:00,10.14
2017-09-18 11:30:00,9.98
2017-09-18 12:00:00,10.12
2017-09-18 12:30:00,10.08
2017-09-18 13:00:00,10.09
2017-09-18 13:30:00,10.12
2017-09-18 14:00:00,10.12
2017-09-18 14:30:00,10.3
2017-09-18 15:00:00,10.26
2017-09-18 15:30:00,10.17
2017-09-18 16:00:00,10.15
2017-09-19 09:30:00,9.87
2017-09-19 10:00:00,9.99
2017-09-19 10:30:00,9.97
2017-09-19 11:00:00,9.94
2017-09-19 11:30:00,10.02
2017-09-19 12:00:00,10.08
2017-09-19 12:30:00,10.05
2017-09-19 13:00:00,10.17
2017-09-19 13:30:00,10.17
2017-09-19 14:00:00,10.09
2017-09-19 14:30:00,10.19
2017-09-19 15:00:00,10.28
2017-09-19 15:30:00,10.13
2017-09-19 16:00:00,10.12
2017-09-20 09:30:00,10.02
2017-09-20 10:00:00,10.03
2017-09-20 10:30:00,10.07
2017-09-20 11:00:00,10.21
2017-09-20 11:30:00,10.07
2017-09-20 12:00:00,10.07
2017-09-20 12:30:00,9.97
2017-09-20 13:00:00,9.93
2017-09-20 13:30:00,10.11
2017-09-20 14:00:00,9.96
2017-09-20 14:30:00,10.42
2017-09-20 15:00:00,9.94
2017-09-20 15:30:00,9.96
2017-09-20 16:00:00,9.72
2017-09-21 09:30:00,9.66
2017-09-21 10:00:00,10.07
2017-09-21 10:30:00,10.04
2017-09-21 11:00:00,9.8
2017-09-21 11:30:00,9.78
2017-09-21 12:00:00,9.76
2017-09-21 12:30:00,9.54
2017-09-21 13:00:00,9.56
2017-09-21 13:30:00,9.57
2017-09-21 14:00:00,9.62
2017-09-21 14:30:00,9.67
2017-09-21 15:00:00,9.73
2017-09-21 15:30:00,9.71
2017-09-21 16:00:00,9.78
2017-09-22 09:30:00,9.98
2017-09-22 10:00:00,10.13
2017-09-22 10:30:00,9.81
2017-09-22 11:00:00,9.97
2017-09-22 11:30:00,10.03
2017-09-22 12:00:00,9.89
2017-09-22 12:30:00,9.9
2017-09-22 13:00:00,9.96
2017-09-22 13:30:00,9.99
2017-09-22 14:00:00,9.9
2017-09-22 14:30:00,9.96
2017-09-22 15:00:00,9.88
2017-09-22 15:30:00,9.72
2017-09-22 16:00:00,9.56
2017-09-25 09:30:00,10.38
2017-09-25 10:00:00,9.99
2017-09-25 10:30:00,9.99
2017-09-25 11:00:00,10.51
2017-09-25 11:30:00,10.42
2017-09-25 12:00:00,10.83
2017-09-25 12:30:00,10.98
2017-09-25 13:00:00,10.59
2017-09-25 13:30:00,10.65
2017-09-25 14:00:00,10.6
2017-09-25 14:30:00,10.73
2017-09-25 15:00:00,10.77
2017-09-25 15:30:00,10.55
2017-09-25 16:00:00,10.32
2017-09-26 10:00:00,10.06
2017-09-26 10:30:00,10.17
2017-09-26 11:00:00,10.44
2017-09-26 11:30:00,10.56
2017-09-26 12:00:00,10.42
2017-09-26 12:30:00,10.37
2017-09-26 13:00:00,10.36
2017-09-26 13:30:00,10.24
2017-09-26 14:00:00,10.1
2017-09-26 14:30:00,10.18
2017-09-26 15:00:00,10.13
2017-09-26 15:30:00,10.02
2017-09-26 16:00:00,10.21
2017-09-28 09:30:00,9.93
2017-09-28 10:00:00,9.95
2017-09-28 10:30:00,9.91
2017-09-28 11:00:00,10.0
2017-09-28 11:30:00,9.91
2017-09-28 12:00:00,9.98
2017-09-28 12:30:00,9.82
2017-09-28 13:00:00,9.81
2017-09-28 13:30:00,9.77
2017-09-28 14:00:00,9.76
2017-09-28 14:30:00,9.7
2017-09-28 15:00:00,9.72
2017-09-28 15:30:00,9.74
2017-09-28 16:00:00,9.56
2017-09-29 09:30:00,9.58
2017-09-29 10:00:00,9.64
2017-09-29 10:30:00,9.64
2017-09-29 11:00:00,9.62
2017-09-29 11:30:00,9.78
2017-09-29 12:00:00,9.44
2017-09-29 12:30:00,9.5
2017-09-29 13:00:00,9.66
2017-09-29 13:30:00,9.56
2017-09-29 14:00:00,9.51
2017-09-29 14:30:00,9.36
2017-09-29 15:00:00,9.48
2017-09-29 15:30:00,9.65
2017-09-29 16:00:00,9.44
2017-10-02 09:30:00,9.83
2017-10-02 10:00:00,9.56
2017-10-02 10:30:00,9.57
2017-10-02 11:00:00,9.57
2017-10-02 11:30:00,9.47
2017-10-02 12:00:00,9.48
2017-10-02 12:30:00,9.46
2017-10-02 13:00:00,9.44
2017-10-02 13:30:00,9.46
2017-10-02 14:00:00,9.52
2017-10-02 14:30:00,9.52
2017-10-02 15:00:00,9.49
2017-10-02 15:30:00,9.51
2017-10-02 16:00:00,9.45
2017-10-03 09:30:00,9.34
2017-10-03 10:00:00,9.63
2017-10-03 10:30:00,9.66
2017-10-03 11:00:00,9.67
2017-10-03 11:30:00,9.66
2017-10-03 12:00:00,9.58
2017-10-03 12:30:00,9.57
2017-10-03 13:00:00,9.57
2017-10-03 13:30:00,9.62
2017-10-03 14:00:00,9.61
2017-10-03 14:30:00,9.58
2017-10-03 15:00:00,9.6
2017-10-03 15:30:00,9.58
2017-10-03 16:00:00,9.52
2017-10-04 09:30:00,9.8
2017-10-04 10:00:00,9.7
2017-10-04 10:30:00,9.67
2017-10-04 11:00:00,9.73
2017-10-04 11:30:00,9.71
2017-10-04 12:00:00,9.83
2017-10-04 12:30:00,9.84
2017-10-04 13:00:00,9.63
2017-10-04 13:30:00,9.6
2017-10-04 14:00:00,9.74
2017-10-04 14:30:00,9.72
2017-10-04 15:00:00,9.61
2017-10-04 15:30:00,9.63
2017-10-04 16:00:00,9.71
2017-10-05 09:30:00,9.58
2017-10-05 10:00:00,9.47
2017-10-05 10:30:00,9.31
2017-10-05 11:00:00,9.26
2017-10-05 11:30:00,9.19
2017-10-05 12:00:00,9.26
2017-10-05 12:30:00,9.4
2017-10-05 13:00:00,9.52
2017-10-05 13:30:00,9.46
2017-10-05 14:00:00,9.45
2017-10-05 14:30:00,9.45
2017-10-05 15:00:00,9.42
2017-10-05 15:30:00,9.26
2017-10-05 16:00:00,9.25
2017-10-06 09:30:00,9.6
2017-10-06 10:00:00,9.49
2017-10-06 10:30:00,9.5
2017-10-06 11:00:00,9.77
2017-10-06 11:30:00,9.7
2017-10-06 12:00:00,9.98
2017-10-06 12:30:00,10.16
2017-10-06 13:00:00,10.15
2017-10-06 13:30:00,10.07
2017-10-06 14:00:00,10.0
2017-10-06 14:30:00,9.82
2017-10-06 15:00:00,9.6
2017-10-06 15:30:00,9.57
2017-10-06 16:00:00,9.48
2017-10-09 09:30:00,10.03
2017-10-09 10:00:00,10.11
2017-10-09 10:30:00,10.03
2017-10-09 11:00:00,10.0
2017-10-09 11:30:00,9.92
2017-10-09 12:00:00,9.92
2017-10-09 12:30:00,10.0
2017-10-09 13:00:00,10.01
2017-10-09 13:30:00,9.94
2017-10-09 14:00:00,9.94
2017-10-09 14:30:00,10.07
2017-10-09 15:00:00,10.25
2017-10-09 15:30:00,10.31
2017-10-09 16:00:00,10.4
2017-10-10 09:30:00,10.11
2017-10-10 10:00:00,10.14
2017-10-10 10:30:00,10.33
2017-10-10 11:00:00,10.29
2017-10-10 11:30:00,10.34
2017-10-10 12:00:00,10.44
2017-10-10 12:30:00,10.54
2017-10-10 13:00:00,10.45
2017-10-10 13:30:00,10.32
2017-10-10 14:00:00,10.35
2017-10-10 14:30:00,10.24
2017-10-10 15:00:00,10.23
2017-10-10 15:30:00,10.21
2017-10-10 16:00:00,10.12
2017-10-11 09:30:00,10.07
2017-10-11 10:00:00,10.2
2017-10-11 10:30:00,10.15
2017-10-11 11:00:00,10.19
2017-10-11 11:30:00,10.13
2017-10-11 12:00:00,10.13
2017-10-11 12:30:00,10.0
2017-10-11 13:00:00,10.06
2017-10-11 13:30:00,10.02
2017-10-11 14:00:00,10.02
2017-10-11 14:30:00,10.02
2017-10-11 15:00:00,9.96
2017-10-11 15:30:00,9.82
2017-10-11 16:00:00,9.73
2017-10-12 09:30:00,10.06
2017-10-12 10:00:00,10.04
2017-10-12 10:30:00,9.95
2017-10-12 11:00:00,10.04
2017-10-12 11:30:00,9.92
2017-10-12 12:00:00,9.9
2017-10-12 12:30:00,9.93
2017-10-12 13:00:00,9.92
2017-10-12 13:30:00,9.68
2017-10-12 14:00:00,9.75
2017-10-12 14:30:00,9.76
2017-10-12 15:00:00,9.95
2017-10-12 15:30:00,9.9
2017-10-12 16:00:00,9.93
2017-10-13 09:30:00,9.74
2017-10-13 10:00:00,9.69
2017-10-13 10:30:00,9.68
2017-10-13 11:00:00,9.52
2017-10-13 11:30:00,9.54
2017-10-13 12:00:00,9.45
2017-10-13 12:30:00,9.48
2017-10-13 13:00:00,9.55
2017-10-13 13:30:00,9.59
2017-10-13 14:00:00,9.64
2017-10-13 14:30:00,9.64
2017-10-13 15:00:00,9.61
2017-10-13 15:30:00,9.51
2017-10-13 16:00:00,9.64
2017-10-16 09:30:00,9.97
2017-10-16 10:00:00,9.82
2017-10-16 10:30:00,9.84
2017-10-16 11:00:00,9.91
2017-10-16 11:30:00,9.79
2017-10-16 12:00:00,9.83
2017-10-16 12:30:00,9.94
2017-10-16 13:00:00,10.0
2017-10-16 13:30:00,9.9
2017-10-16 14:00:00,9.94
2017-10-16 14:30:00,9.84
2017-10-16 15:00:00,9.86
2017-10-16 15:30:00,9.88
2017-10-16 16:00:00,9.93
2017-10-17 09:30:00,9.85
2017-10-17 10:00:00,9.96
2017-10-17 10:30:00,10.06
2017-10-17 11:00:00,10.28
2017-10-17 11:30:00,10.22
2017-10-17 12:00:00,10.35
2017-10-17 12:30:00,10.33
2017-10-17 13:00:00,10.35
2017-10-17 13:30:00,10.33
2017-10-17 14:00:00,10.33
2017-10-17 14:30:00,10.32
2017-10-17 15:00:00,10.31
2017-10-17 15:30:00,10.27
2017-10-17 16:00:00,10.26
2017-10-18 09:30:00,10.32
2017-10-18 10:00:00,10.09
2017-10-18 10:30:00,10.14
2017-10-18 11:00:00,9.99
2017-10-18 11:30:00,10.0
2017-10-18 12:00:00,9.97
2017-10-18 12:30:00,9.95
2017-10-18 13:00:00,10.06
2017-10-18 13:30:00,10.04
2017-10-18 14:00:00,10.01
2017-10-18 14:30:00,9.98
2017-10-18 15:00:00,10.06
2017-10-18 15:30:00,9.96
2017-10-18 16:00:00,10.1
2017-10-19 09:30:00,11.08
2017-10-19 10:00:00,10.9
2017-10-19 10:30:00,10.67
2017-10-19 11:00:00,10.34
2017-10-19 11:30:00,10.48
2017-10-19 12:00:00,10.52
2017-10-19 12:30:00,10.46
2017-10-19 13:00:00,10.62
2017-10-19 13:30:00,10.34
2017-10-19 14:00:00,10.31
2017-10-19 14:30:00,10.31
2017-10-19 15:00:00,10.15
2017-10-19 15:30:00,10.09
2017-10-19 16:00:00,10.09
2017-10-20 09:30:00,9.87
2017-10-20 10:00:00,9.65
2017-10-20 10:30:00,9.68
2017-10-20 11:00:00,9.9
2017-10-20 11:30:00,9.88
2017-10-20 12:00:00,9.79
2017-10-20 12:30:00,9.76
2017-10-20 13:00:00,9.87
2017-10-20 13:30:00,9.89
2017-10-20 14:00:00,9.84
2017-10-20 14:30:00,9.84
2017-10-20 15:00:00,9.84
2017-10-20 15:30:00,9.89
2017-10-20 16:00:00,9.89
2017-10-23 09:30:00,10.0
2017-10-23 10:00:00,9.98
2017-10-23 10:30:00,10.09
2017-10-23 11:00:00,10.14
2017-10-23 11:30:00,10.11
2017-10-23 12:00:00,10.21
2017-10-23 12:30:00,10.24
2017-10-23 13:00:00,10.12
2017-10-23 13:30:00,10.09
2017-10-23 14:00:00,10.12
2017-10-23 14:30:00,10.19
2017-10-23 15:00:00,10.19
2017-10-23 15:30:00,10.67
2017-10-23 16:00:00,10.88
2017-10-24 09:30:00,10.48
2017-10-24 10:00:00,11.06
2017-10-24 10:30:00,10.87
2017-10-24 11:00:00,10.81
2017-10-24 11:30:00,10.76
2017-10-24 12:00:00,10.83
2017-10-24 12:30:00,10.86
2017-10-24 13:00:00,10.78
2017-10-24 13:30:00,10.75
2017-10-24 14:00:00,10.68
2017-10-24 14:30:00,10.72
2017-10-24 15:00:00,10.88
2017-10-24 15:30:00,11.05
2017-10-24 16:00:00,11.05
2017-10-25 09:30:00,11.34
2017-10-25 10:00:00,11.57
2017-10-25 10:30:00,11.72
2017-10-25 11:00:00,11.8
2017-10-25 11:30:00,12.31
2017-10-25 12:00:00,12.7
2017-10-25 12:30:00,13.13
2017-10-25 13:00:00,12.23
2017-10-25 13:30:00,12.47
2017-10-25 14:00:00,12.04
2017-10-25 14:30:00,11.83
2017-10-25 15:00:00,12.14
2017-10-25 15:30:00,11.75
2017-10-25 16:00:00,11.62
2017-10-26 09:30:00,10.86
2017-10-26 10:00:00,10.93
2017-10-26 10:30:00,11.19
2017-10-26 11:00:00,10.91
2017-10-26 11:30:00,11.09
2017-10-26 12:00:00,11.11
2017-10-26 12:30:00,10.92
2017-10-26 13:00:00,11.2
2017-10-26 13:30:00,11.01
2017-10-26 14:00:00,11.03
2017-10-26 14:30:00,11.02
2017-10-26 15:00:00,11.25
2017-10-26 15:30:00,11.36
2017-10-26 16:00:00,11.55
2017-10-27 09:30:00,10.84
2017-10-27 10:00:00,10.76
2017-10-27 10:30:00,10.63
2017-10-27 11:00:00,10.41
2017-10-27 11:30:00,10.25
2017-10-27 12:00:00,10.24
2017-10-27 12:30:00,10.09
2017-10-27 13:00:00,10.09
2017-10-27 13:30:00,10.06
2017-10-27 14:00:00,9.94
2017-10-27 14:30:00,10.06
2017-10-27 15:00:00,10.12
2017-10-27 15:30:00,9.83
2017-10-27 16:00:00,9.81
2017-10-30 09:30:00,10.51
2017-10-30 10:00:00,10.32
2017-10-30 10:30:00,10.19
2017-10-30 11:00:00,10.16
2017-10-30 11:30:00,10.4
2017-10-30 12:00:00,10.53
2017-10-30 12:30:00,10.73
2017-10-30 13:00:00,10.57
2017-10-30 13:30:00,10.48
2017-10-30 14:00:00,10.71
2017-10-30 14:30:00,10.49
2017-10-30 15:00:00,10.48
2017-10-30 15:30:00,10.61
2017-10-30 16:00:00,10.42
2017-10-31 09:30:00,9.98
2017-10-31 10:00:00,10.08
2017-10-31 10:30:00,10.15
2017-10-31 11:00:00,10.17
2017-10-31 11:30:00,10.2
2017-10-31 12:00:00,10.22
2017-10-31 12:30:00,10.19
2017-10-31 13:00:00,10.24
2017-10-31 13:30:00,10.27
2017-10-31 14:00:00,10.2
2017-10-31 14:30:00,10.16
2017-10-31 15:00:00,10.16
2017-10-31 15:30:00,9.99
2017-10-31 16:00:00,10.11
2017-11-01 09:30:00,9.84
2017-11-01 10:00:00,9.81
2017-11-01 10:30:00,9.86
2017-11-01 11:00:00,9.96
2017-11-01 11:30:00,9.85
2017-11-01 12:00:00,10.14
2017-11-01 12:30:00,10.15
2017-11-01 13:00:00,10.21
2017-11-01 13:30:00,10.3
2017-11-01 14:00:00,10.18
2017-11-01 14:30:00,10.09
2017-11-01 15:00:00,9.97
2017-11-01 15:30:00,9.91
2017-11-01 16:00:00,10.15
2017-11-02 09:30:00,10.28
2017-11-02 10:00:00,10.21
2017-11-02 10:30:00,10.45
2017-11-02 11:00:00,10.23
2017-11-02 11:30:00,10.4
2017-11-02 12:00:00,10.24
2017-11-02 12:30:00,9.91
2017-11-02 13:00:00,10.07
2017-11-02 13:30:00,10.19
2017-11-02 14:00:00,10.22
2017-11-02 14:30:00,10.01
2017-11-02 15:00:00,10.07
2017-11-02 15:30:00,9.82
2017-11-02 16:00:00,9.85
2017-11-03 09:30:00,9.74
2017-11-03 10:00:00,9.59
2017-11-03 10:30:00,9.66
2017-11-03 11:00:00,9.58
2017-11-03 11:30:00,9.49
2017-11-03 12:00:00,9.33
2017-11-03 12:30:00,9.28
2017-11-03 13:00:00,9.28
2017-11-03 13:30:00,9.28
2017-11-03 14:00:00,9.24
2017-11-03 14:30:00,9.23
2017-11-03 15:00:00,9.25
2017-11-03 15:30:00,9.15
2017-11-03 16:00:00,9.03
2017-11-06 09:30:00,9.6
2017-11-06 10:00:00,9.48
2017-11-06 10:30:00,9.46
2017-11-06 11:00:00,9.54
2017-11-06 11:30:00,9.5
2017-11-06 12:00:00,9.59
2017-11-06 12:30:00,9.57
2017-11-06 13:00:00,9.47
2017-11-06 13:30:00,9.58
2017-11-06 14:00:00,9.54
2017-11-06 14:30:00,9.47
2017-11-06 15:00:00,9.47
2017-11-06 15:30:00,9.42
2017-11-06 16:00:00,9.43
2017-11-07 09:30:00,9.45
2017-11-07 10:00:00,9.46
2017-11-07 10:30:00,9.53
2017-11-07 11:00:00,9.57
2017-11-07 11:30:00,9.6
2017-11-07 12:00:00,10.07
2017-11-07 12:30:00,10.19
2017-11-07 13:00:00,10.0
2017-11-07 13:30:00,9.95
2017-11-07 14:00:00,10.06
2017-11-07 14:30:00,10.15
2017-11-07 15:00:00,10.13
2017-11-07 15:30:00,10.18
2017-11-07 16:00:00,9.92
2017-11-08 09:30:00,10.0
2017-11-08 10:00:00,10.22
2017-11-08 10:30:00,10.0
2017-11-08 11:00:00,9.93
2017-11-08 11:30:00,9.96
2017-11-08 12:00:00,9.89
2017-11-08 12:30:00,9.67
2017-11-08 13:00:00,9.74
2017-11-08 13:30:00,9.76
2017-11-08 14:00:00,9.77
2017-11-08 14:30:00,9.74
2017-11-08 15:00:00,9.62
2017-11-08 15:30:00,9.57
2017-11-08 16:00:00,9.68
2017-11-09 09:30:00,10.73
2017-11-09 10:00:00,10.57
2017-11-09 10:30:00,10.51
2017-11-09 11:00:00,10.35
2017-11-09 11:30:00,10.73
2017-11-09 12:00:00,11.19
2017-11-09 12:30:00,11.88
2017-11-09 13:00:00,11.65
2017-11-09 13:30:00,11.16
2017-11-09 14:00:00,10.91
2017-11-09 14:30:00,10.89
2017-11-09 15:00:00,11.1
2017-11-09 15:30:00,10.84
2017-11-09 16:00:00,10.62
2017-11-10 09:30:00,11.11
2017-11-10 10:00:00,11.24
2017-11-10 10:30:00,11.31
2017-11-10 11:00:00,11.26
2017-11-10 11:30:00,11.3
2017-11-10 12:00:00,11.18
2017-11-10 12:30:00,11.08
2017-11-10 13:00:00,11.16
2017-11-10 13:30:00,11.06
2017-11-10 14:00:00,11.11
2017-11-10 14:30:00,10.87
2017-11-10 15:00:00,10.77
2017-11-10 15:30:00,10.9
2017-11-10 16:00:00,11.16
2017-11-13 09:30:00,12.15
2017-11-13 10:00:00,11.51
2017-11-13 10:30:00,11.24
2017-11-13 11:00:00,11.24
2017-11-13 11:30:00,11.2
2017-11-13 12:00:00,11.12
2017-11-13 12:30:00,11.2
2017-11-13 13:00:00,11.2
2017-11-13 13:30:00,11.24
2017-11-13 14:00:00,11.15
2017-11-13 14:30:00,11.09
2017-11-13 15:00:00,11.07
2017-11-13 15:30:00,11.05
2017-11-13 16:00:00,11.35
2017-11-14 09:30:00,11.87
2017-11-14 10:00:00,12.1
2017-11-14 10:30:00,12.1
2017-11-14 11:00:00,11.58
2017-11-14 11:30:00,11.72
2017-11-14 12:00:00,11.59
2017-11-14 12:30:00,11.59
2017-11-14 13:00:00,11.88
2017-11-14 13:30:00,11.87
2017-11-14 14:00:00,11.86
2017-11-14 14:30:00,11.83
2017-11-14 15:00:00,11.78
2017-11-14 15:30:00,11.79
2017-11-14 16:00:00,11.52
2017-11-15 09:30:00,12.96
2017-11-15 10:00:00,13.87
2017-11-15 10:30:00,13.22
2017-11-15 11:00:00,12.74
2017-11-15 11:30:00,12.42
2017-11-15 12:00:00,12.61
2017-11-15 12:30:00,12.85
2017-11-15 13:00:00,12.75
2017-11-15 13:30:00,12.97
2017-11-15 14:00:00,12.91
2017-11-15 14:30:00,12.94
2017-11-15 15:00:00,12.91
2017-11-15 15:30:00,12.98
2017-11-15 16:00:00,13.23
2017-11-16 09:30:00,12.34
2017-11-16 10:00:00,12.12
2017-11-16 10:30:00,11.7
2017-11-16 11:00:00,11.68
2017-11-16 11:30:00,11.7
2017-11-16 12:00:00,11.71
2017-11-16 12:30:00,11.61
2017-11-16 13:00:00,11.65
2017-11-16 13:30:00,11.79
2017-11-16 14:00:00,11.63
2017-11-16 14:30:00,11.64
2017-11-16 15:00:00,11.77
2017-11-16 15:30:00,11.85
2017-11-16 16:00:00,11.85
2017-11-17 09:30:00,11.68
2017-11-17 10:00:00,11.26
2017-11-17 10:30:00,11.38
2017-11-17 11:00:00,11.31
2017-11-17 11:30:00,11.33
2017-11-17 12:00:00,11.29
2017-11-17 12:30:00,11.25
2017-11-17 13:00:00,11.39
2017-11-17 13:30:00,11.5
2017-11-17 14:00:00,11.47
2017-11-17 14:30:00,11.5
2017-11-17 15:00:00,11.49
2017-11-17 15:30:00,11.55
2017-11-17 16:00:00,11.48
2017-11-20 09:30:00,11.37
2017-11-20 10:00:00,11.04
2017-11-20 10:30:00,10.87
2017-11-20 11:00:00,10.66
2017-11-20 11:30:00,10.7
2017-11-20 12:00:00,10.59
2017-11-20 12:30:00,10.55
2017-11-20 13:00:00,10.47
2017-11-20 13:30:00,10.56
2017-11-20 14:00:00,10.62
2017-11-20 14:30:00,10.59
2017-11-20 15:00:00,10.59
2017-11-20 15:30:00,10.71
2017-11-20 16:00:00,10.71
2017-11-21 09:30:00,10.2
2017-11-21 10:00:00,9.91
2017-11-21 10:30:00,9.76
2017-11-21 11:00:00,9.79
2017-11-21 11:30:00,9.89
2017-11-21 12:00:00,9.88
2017-11-21 12:30:00,9.93
2017-11-21 13:00:00,9.83
2017-11-21 13:30:00,9.84
2017-11-21 14:00:00,9.85
2017-11-21 14:30:00,9.88
2017-11-21 15:00:00,9.92
2017-11-21 15:30:00,9.78
2017-11-21 16:00:00,9.71
2017-11-22 09:30:00,9.6
2017-11-22 10:00:00,9.44
2017-11-22 10:30:00,9.56
2017-11-22 11:00:00,9.42
2017-11-22 11:30:00,9.54
2017-11-22 12:00:00,9.59
2017-11-22 12:30:00,9.64
2017-11-22 13:00:00,9.71
2017-11-22 13:30:00,9.82
2017-11-22 14:00:00,9.87
2017-11-22 14:30:00,9.83
2017-11-22 15:00:00,9.81
2017-11-22 15:30:00,9.72
2017-11-22 16:00:00,9.75
2017-11-24 09:30:00,9.89
2017-11-24 10:00:00,9.88
2017-11-24 10:30:00,9.9
2017-11-24 11:00:00,9.77
2017-11-24 11:30:00,9.76
2017-11-24 12:00:00,9.76
2017-11-24 12:30:00,9.82
2017-11-24 13:00:00,9.68
2017-11-24 13:30:00,9.67
2017-11-24 14:00:00,9.67
2017-11-24 14:30:00,9.67
2017-11-24 15:00:00,9.67
2017-11-24 15:30:00,9.67
2017-11-24 16:00:00,9.67
2017-11-27 09:30:00,10.14
2017-11-27 10:00:00,10.02
2017-11-27 10:30:00,9.88
2017-11-27 11:00:00,9.84
2017-11-27 11:30:00,10.07
2017-11-27 12:00:00,9.9
2017-11-27 12:30:00,9.97
